customer_id,event_type,product_view_at,add_to_cart_at,checkout_at,purchase_at,Order Date,Expected Delivery Date,signup_date,sales_rep,acquisition,country,List Price,Discount,Final Price
CUST_11503,Add_to_Cart,2025-06-16 16:00:00,2025-06-16 23:00:00,,,,,2025-06-15,Alice,Paid Ads,UK,,,
CUST_11504,Purchase,2025-02-05 09:00:00,2025-02-06 05:00:00,2025-02-06 14:00:00,2025-02-06 20:00:00,2025-02-06 20:00:00,2025-02-13 20:00:00,2025-02-05,Eunice,Paid Ads,UK,435,0.13,378.45
CUST_11505,Product_View,2025-02-04 05:00:00,,,,,,2025-02-02,Eunice,Email,India,,,
CUST_11506,Checkout,2025-07-19 08:00:00,2025-07-20 05:00:00,2025-07-20 12:00:00,,,,2025-07-19,Eunice,Paid Ads,USA,,,
CUST_11507,Purchase,2025-06-26 22:00:00,2025-06-27 12:00:00,2025-06-28 00:00:00,2025-06-28 05:00:00,2025-06-28 05:00:00,2025-07-01 05:00:00,2025-06-24,Eunice,Social,UK,430,0.08,395.6
CUST_11508,Checkout,2025-12-04 14:00:00,2025-12-05 12:00:00,2025-12-05 20:00:00,,,,2025-12-02,Carol,Referral,UK,,,
CUST_11509,Product_View,2025-10-12 18:00:00,,,,,,2025-10-11,Carol,Email,Germany,,,
CUST_11510,Purchase,2025-11-28 10:00:00,2025-11-28 11:00:00,2025-11-28 16:00:00,2025-11-28 17:00:00,2025-11-28 17:00:00,2025-12-04 17:00:00,2025-11-27,Carol,Organic,UK,404,0.16,339.36
CUST_11511,Add_to_Cart,2025-06-29 16:00:00,2025-06-30 02:00:00,,,,,2025-06-29,Daniel,Referral,Germany,,,
CUST_11512,Checkout,2025-10-22 12:00:00,2025-10-23 08:00:00,2025-10-23 15:00:00,,,,2025-10-22,Carol,Referral,India,,,
CUST_11513,Product_View,2025-10-16 20:00:00,,,,,,2025-10-14,Carol,Paid Ads,UK,,,
CUST_11514,Product_View,2025-01-10 01:00:00,,,,,,2025-01-10,Alice,Referral,Kenya,,,
CUST_11515,Checkout,2025-07-31 17:00:00,2025-08-01 13:00:00,2025-08-01 23:00:00,,,,2025-07-30,Brian,Organic,Germany,,,
CUST_11516,Purchase,2025-08-09 12:00:00,2025-08-10 00:00:00,2025-08-10 11:00:00,2025-08-10 12:00:00,2025-08-10 12:00:00,2025-08-16 12:00:00,2025-08-09,Daniel,Email,India,425,0.22,331.5
CUST_11517,Add_to_Cart,2025-12-10 00:00:00,2025-12-10 14:00:00,,,,,2025-12-09,Carol,Social,USA,,,
CUST_11518,Add_to_Cart,2025-05-04 00:00:00,2025-05-04 03:00:00,,,,,2025-05-03,Eunice,Social,USA,,,
CUST_11519,Product_View,2025-11-13 09:00:00,,,,,,2025-11-11,Carol,Paid Ads,Kenya,,,
CUST_11520,Checkout,2025-02-20 12:00:00,2025-02-20 14:00:00,2025-02-20 19:00:00,,,,2025-02-18,Alice,Email,Kenya,,,
CUST_11521,Checkout,2025-11-10 21:00:00,2025-11-11 19:00:00,2025-11-11 21:00:00,,,,2025-11-09,Brian,Social,Kenya,,,
CUST_11522,Add_to_Cart,2025-04-25 19:00:00,2025-04-25 21:00:00,,,,,2025-04-25,Daniel,Referral,USA,,,
CUST_11523,Add_to_Cart,2025-03-27 05:00:00,2025-03-27 09:00:00,,,,,2025-03-27,Daniel,Organic,Kenya,,,
CUST_11524,Purchase,2025-09-02 17:00:00,2025-09-02 18:00:00,2025-09-03 03:00:00,2025-09-03 09:00:00,2025-09-03 09:00:00,2025-09-06 09:00:00,2025-09-02,Daniel,Organic,UK,245,0.24,186.2
CUST_11525,Add_to_Cart,2025-02-08 01:00:00,2025-02-08 11:00:00,,,,,2025-02-07,Daniel,Organic,USA,,,
CUST_11526,Checkout,2025-07-18 14:00:00,2025-07-19 07:00:00,2025-07-19 16:00:00,,,,2025-07-16,Daniel,Referral,Kenya,,,
CUST_11527,Purchase,2025-12-26 08:00:00,2025-12-27 01:00:00,2025-12-27 03:00:00,2025-12-27 07:00:00,2025-12-27 07:00:00,2026-01-01 07:00:00,2025-12-24,Daniel,Paid Ads,UK,208,0.02,203.84
CUST_11528,Product_View,2025-02-07 21:00:00,,,,,,2025-02-05,Alice,Referral,USA,,,
CUST_11529,Checkout,2025-12-20 15:00:00,2025-12-21 03:00:00,2025-12-21 07:00:00,,,,2025-12-19,Daniel,Paid Ads,Kenya,,,
CUST_11530,Product_View,2025-09-01 23:00:00,,,,,,2025-08-30,Brian,Referral,Germany,,,
CUST_11531,Product_View,2025-08-31 11:00:00,,,,,,2025-08-29,Carol,Email,India,,,
CUST_11532,Add_to_Cart,2025-03-01 13:00:00,2025-03-01 18:00:00,,,,,2025-02-28,Carol,Referral,Germany,,,
CUST_11533,Purchase,2025-07-16 09:00:00,2025-07-17 02:00:00,2025-07-17 08:00:00,2025-07-17 10:00:00,2025-07-17 10:00:00,2025-07-22 10:00:00,2025-07-14,Brian,Organic,Germany,343,0.21,270.97
CUST_11534,Add_to_Cart,2025-08-16 13:00:00,2025-08-17 03:00:00,,,,,2025-08-16,Eunice,Referral,India,,,
CUST_11535,Add_to_Cart,2025-05-25 16:00:00,2025-05-26 01:00:00,,,,,2025-05-24,Carol,Referral,UK,,,
CUST_11536,Checkout,2025-09-12 07:00:00,2025-09-13 04:00:00,2025-09-13 16:00:00,,,,2025-09-10,Eunice,Organic,Kenya,,,
CUST_11537,Product_View,2025-11-06 16:00:00,,,,,,2025-11-05,Eunice,Email,USA,,,
CUST_11538,Checkout,2025-05-19 09:00:00,2025-05-20 00:00:00,2025-05-20 05:00:00,,,,2025-05-18,Carol,Social,Germany,,,
CUST_11539,Product_View,2025-05-25 11:00:00,,,,,,2025-05-24,Alice,Referral,India,,,
CUST_11540,Checkout,2025-01-08 06:00:00,2025-01-09 03:00:00,2025-01-09 12:00:00,,,,2025-01-07,Alice,Social,USA,,,
CUST_11541,Checkout,2025-07-17 01:00:00,2025-07-17 17:00:00,2025-07-17 23:00:00,,,,2025-07-16,Brian,Email,Kenya,,,
CUST_11542,Product_View,2025-02-13 12:00:00,,,,,,2025-02-13,Daniel,Organic,UK,,,
CUST_11543,Product_View,2025-03-02 23:00:00,,,,,,2025-02-28,Alice,Organic,UK,,,
CUST_11544,Product_View,2025-11-12 10:00:00,,,,,,2025-11-12,Alice,Social,Germany,,,
CUST_11545,Product_View,2025-07-01 06:00:00,,,,,,2025-06-30,Brian,Organic,USA,,,
CUST_11546,Product_View,2025-04-24 21:00:00,,,,,,2025-04-24,Daniel,Social,USA,,,
CUST_11547,Product_View,2025-12-22 15:00:00,,,,,,2025-12-20,Carol,Referral,Kenya,,,
CUST_11548,Purchase,2025-01-05 00:00:00,2025-01-05 14:00:00,2025-01-05 21:00:00,2025-01-05 23:00:00,2025-01-05 23:00:00,2025-01-09 23:00:00,2025-01-04,Alice,Social,USA,274,0.28,197.28
CUST_11549,Add_to_Cart,2025-12-16 22:00:00,2025-12-17 07:00:00,,,,,2025-12-15,Daniel,Organic,Kenya,,,
CUST_11550,Product_View,2025-10-08 13:00:00,,,,,,2025-10-07,Carol,Organic,Kenya,,,
CUST_11551,Checkout,2025-10-05 13:00:00,2025-10-06 01:00:00,2025-10-06 09:00:00,,,,2025-10-05,Alice,Email,Kenya,,,
CUST_11552,Purchase,2025-02-13 07:00:00,2025-02-13 20:00:00,2025-02-14 07:00:00,2025-02-14 08:00:00,2025-02-14 08:00:00,2025-02-17 08:00:00,2025-02-13,Carol,Email,UK,94,0.04,90.24
CUST_11553,Product_View,2025-11-06 15:00:00,,,,,,2025-11-06,Brian,Paid Ads,India,,,
CUST_11554,Checkout,2025-03-03 06:00:00,2025-03-03 13:00:00,2025-03-03 15:00:00,,,,2025-03-03,Eunice,Referral,USA,,,
CUST_11555,Checkout,2025-10-31 03:00:00,2025-11-01 02:00:00,2025-11-01 05:00:00,,,,2025-10-29,Carol,Referral,India,,,
CUST_11556,Purchase,2025-02-03 17:00:00,2025-02-03 20:00:00,2025-02-04 02:00:00,2025-02-04 07:00:00,2025-02-04 07:00:00,2025-02-10 07:00:00,2025-02-01,Eunice,Email,India,182,0.08,167.44
CUST_11557,Add_to_Cart,2025-12-25 15:00:00,2025-12-25 16:00:00,,,,,2025-12-25,Brian,Referral,USA,,,
CUST_11558,Checkout,2025-03-28 22:00:00,2025-03-29 02:00:00,2025-03-29 09:00:00,,,,2025-03-28,Alice,Email,Germany,,,
CUST_11559,Add_to_Cart,2025-03-06 10:00:00,2025-03-06 12:00:00,,,,,2025-03-06,Daniel,Organic,Kenya,,,
CUST_11560,Product_View,2025-03-21 14:00:00,,,,,,2025-03-20,Eunice,Email,Germany,,,
CUST_11561,Purchase,2025-02-18 20:00:00,2025-02-19 14:00:00,2025-02-19 23:00:00,2025-02-20 01:00:00,2025-02-20 01:00:00,2025-02-23 01:00:00,2025-02-18,Alice,Social,UK,248,0.25,186.0
CUST_11562,Add_to_Cart,2025-11-01 03:00:00,2025-11-01 05:00:00,,,,,2025-11-01,Daniel,Referral,Kenya,,,
CUST_11563,Product_View,2025-10-26 22:00:00,,,,,,2025-10-24,Brian,Email,Germany,,,
CUST_11564,Checkout,2025-11-13 03:00:00,2025-11-13 21:00:00,2025-11-14 00:00:00,,,,2025-11-13,Carol,Email,USA,,,
CUST_11565,Purchase,2025-08-10 04:00:00,2025-08-11 04:00:00,2025-08-11 16:00:00,2025-08-11 19:00:00,2025-08-11 19:00:00,2025-08-15 19:00:00,2025-08-10,Daniel,Organic,USA,248,0.02,243.04
CUST_11566,Product_View,2025-05-12 16:00:00,,,,,,2025-05-10,Brian,Paid Ads,UK,,,
CUST_11567,Checkout,2025-10-09 00:00:00,2025-10-09 23:00:00,2025-10-10 00:00:00,,,,2025-10-07,Carol,Paid Ads,Kenya,,,
CUST_11568,Add_to_Cart,2025-09-26 10:00:00,2025-09-27 03:00:00,,,,,2025-09-25,Carol,Organic,USA,,,
CUST_11569,Add_to_Cart,2025-05-05 14:00:00,2025-05-06 14:00:00,,,,,2025-05-03,Brian,Social,India,,,
CUST_11570,Checkout,2025-04-03 11:00:00,2025-04-04 02:00:00,2025-04-04 07:00:00,,,,2025-04-03,Daniel,Paid Ads,India,,,
CUST_11571,Purchase,2025-07-16 02:00:00,2025-07-16 05:00:00,2025-07-16 15:00:00,2025-07-16 18:00:00,2025-07-16 18:00:00,2025-07-20 18:00:00,2025-07-16,Alice,Email,India,169,0.15,143.65
CUST_11572,Product_View,2025-09-10 00:00:00,,,,,,2025-09-08,Alice,Organic,USA,,,
CUST_11573,Checkout,2025-01-17 15:00:00,2025-01-17 22:00:00,2025-01-18 05:00:00,,,,2025-01-15,Daniel,Paid Ads,Kenya,,,
CUST_11574,Product_View,2025-02-23 19:00:00,,,,,,2025-02-22,Carol,Social,UK,,,
CUST_11575,Checkout,2025-06-15 20:00:00,2025-06-16 11:00:00,2025-06-16 20:00:00,,,,2025-06-15,Daniel,Social,Kenya,,,
CUST_11576,Add_to_Cart,2025-12-07 12:00:00,2025-12-07 18:00:00,,,,,2025-12-05,Eunice,Email,USA,,,
CUST_11577,Add_to_Cart,2025-05-13 03:00:00,2025-05-13 19:00:00,,,,,2025-05-12,Daniel,Referral,USA,,,
CUST_11578,Product_View,2025-03-01 11:00:00,,,,,,2025-03-01,Carol,Organic,USA,,,
CUST_11579,Purchase,2025-10-27 00:00:00,2025-10-27 04:00:00,2025-10-27 06:00:00,2025-10-27 09:00:00,2025-10-27 09:00:00,2025-11-03 09:00:00,2025-10-25,Carol,Paid Ads,USA,183,0.22,142.74
CUST_11580,Add_to_Cart,2025-08-28 22:00:00,2025-08-29 16:00:00,,,,,2025-08-27,Brian,Social,UK,,,
CUST_11581,Product_View,2025-04-21 05:00:00,,,,,,2025-04-20,Carol,Organic,India,,,
CUST_11582,Product_View,2025-03-05 19:00:00,,,,,,2025-03-03,Daniel,Organic,India,,,
CUST_11583,Add_to_Cart,2025-06-21 21:00:00,2025-06-22 06:00:00,,,,,2025-06-21,Carol,Paid Ads,India,,,
CUST_11584,Add_to_Cart,2025-02-11 08:00:00,2025-02-12 03:00:00,,,,,2025-02-11,Carol,Referral,Kenya,,,
CUST_11585,Add_to_Cart,2025-04-17 00:00:00,2025-04-17 23:00:00,,,,,2025-04-16,Alice,Paid Ads,UK,,,
CUST_11586,Purchase,2025-12-29 13:00:00,2025-12-30 07:00:00,2025-12-30 12:00:00,2025-12-30 17:00:00,2025-12-30 17:00:00,2026-01-06 17:00:00,2025-12-28,Brian,Organic,Kenya,53,0.04,50.88
CUST_11587,Product_View,2025-11-10 20:00:00,,,,,,2025-11-08,Brian,Referral,India,,,
CUST_11588,Product_View,2025-09-29 18:00:00,,,,,,2025-09-28,Carol,Social,Kenya,,,
CUST_11589,Add_to_Cart,2025-06-04 02:00:00,2025-06-04 09:00:00,,,,,2025-06-02,Daniel,Organic,UK,,,
CUST_11590,Purchase,2025-01-25 14:00:00,2025-01-26 14:00:00,2025-01-26 21:00:00,2025-01-26 23:00:00,2025-01-26 23:00:00,2025-01-29 23:00:00,2025-01-23,Alice,Email,USA,202,0.02,197.96
CUST_11591,Purchase,2025-04-28 04:00:00,2025-04-28 10:00:00,2025-04-28 12:00:00,2025-04-28 17:00:00,2025-04-28 17:00:00,2025-05-02 17:00:00,2025-04-27,Carol,Organic,Germany,213,0.19,172.53
CUST_11592,Checkout,2025-10-19 04:00:00,2025-10-19 05:00:00,2025-10-19 07:00:00,,,,2025-10-17,Daniel,Social,Germany,,,
CUST_11593,Purchase,2025-07-07 14:00:00,2025-07-07 23:00:00,2025-07-08 10:00:00,2025-07-08 12:00:00,2025-07-08 12:00:00,2025-07-14 12:00:00,2025-07-05,Alice,Referral,Kenya,493,0.13,428.91
CUST_11594,Checkout,2025-05-26 11:00:00,2025-05-26 20:00:00,2025-05-27 08:00:00,,,,2025-05-25,Carol,Email,India,,,
CUST_11595,Product_View,2025-06-20 21:00:00,,,,,,2025-06-20,Eunice,Paid Ads,USA,,,
CUST_11596,Checkout,2025-05-01 09:00:00,2025-05-01 22:00:00,2025-05-02 01:00:00,,,,2025-05-01,Brian,Organic,USA,,,
CUST_11597,Checkout,2025-11-29 09:00:00,2025-11-30 01:00:00,2025-11-30 04:00:00,,,,2025-11-29,Carol,Referral,India,,,
CUST_11598,Purchase,2025-04-20 18:00:00,2025-04-20 23:00:00,2025-04-21 04:00:00,2025-04-21 05:00:00,2025-04-21 05:00:00,2025-04-27 05:00:00,2025-04-20,Carol,Social,UK,117,0.25,87.75
CUST_11599,Add_to_Cart,2025-11-05 14:00:00,2025-11-05 16:00:00,,,,,2025-11-04,Alice,Email,UK,,,
CUST_11600,Product_View,2025-09-09 04:00:00,,,,,,2025-09-07,Carol,Social,USA,,,
CUST_11601,Purchase,2025-02-03 09:00:00,2025-02-03 19:00:00,2025-02-03 20:00:00,2025-02-04 02:00:00,2025-02-04 02:00:00,2025-02-07 02:00:00,2025-02-03,Brian,Email,UK,82,0.23,63.14
CUST_11602,Product_View,2025-10-02 23:00:00,,,,,,2025-10-02,Eunice,Email,Germany,,,
CUST_11603,Purchase,2025-10-29 19:00:00,2025-10-30 16:00:00,2025-10-30 18:00:00,2025-10-30 21:00:00,2025-10-30 21:00:00,2025-11-05 21:00:00,2025-10-28,Eunice,Social,Kenya,361,0.26,267.14
CUST_11604,Checkout,2025-04-30 22:00:00,2025-05-01 13:00:00,2025-05-01 17:00:00,,,,2025-04-30,Daniel,Email,Germany,,,
CUST_11605,Purchase,2025-05-18 15:00:00,2025-05-19 05:00:00,2025-05-19 13:00:00,2025-05-19 17:00:00,2025-05-19 17:00:00,2025-05-26 17:00:00,2025-05-18,Brian,Referral,Kenya,170,0.26,125.8
CUST_11606,Checkout,2025-03-26 02:00:00,2025-03-26 22:00:00,2025-03-27 04:00:00,,,,2025-03-24,Eunice,Organic,UK,,,
CUST_11607,Product_View,2025-07-05 03:00:00,,,,,,2025-07-04,Alice,Social,UK,,,
CUST_11608,Purchase,2025-12-13 08:00:00,2025-12-13 10:00:00,2025-12-13 19:00:00,2025-12-13 22:00:00,2025-12-13 22:00:00,2025-12-19 22:00:00,2025-12-13,Alice,Organic,UK,190,0.07,176.7
CUST_11609,Add_to_Cart,2025-03-21 13:00:00,2025-03-22 00:00:00,,,,,2025-03-19,Eunice,Social,USA,,,
CUST_11610,Product_View,2025-11-21 07:00:00,,,,,,2025-11-19,Daniel,Organic,Kenya,,,
CUST_11611,Product_View,2025-11-22 21:00:00,,,,,,2025-11-21,Carol,Referral,Germany,,,
CUST_11612,Purchase,2025-11-19 11:00:00,2025-11-19 16:00:00,2025-11-20 00:00:00,2025-11-20 06:00:00,2025-11-20 06:00:00,2025-11-24 06:00:00,2025-11-19,Daniel,Paid Ads,India,53,0.05,50.35
CUST_11613,Add_to_Cart,2025-04-17 17:00:00,2025-04-18 14:00:00,,,,,2025-04-15,Daniel,Paid Ads,Germany,,,
CUST_11614,Purchase,2025-10-18 23:00:00,2025-10-19 15:00:00,2025-10-20 03:00:00,2025-10-20 04:00:00,2025-10-20 04:00:00,2025-10-26 04:00:00,2025-10-18,Daniel,Paid Ads,USA,403,0.07,374.79
CUST_11615,Checkout,2025-03-10 02:00:00,2025-03-10 16:00:00,2025-03-11 03:00:00,,,,2025-03-08,Alice,Paid Ads,USA,,,
CUST_11616,Checkout,2025-07-28 08:00:00,2025-07-28 22:00:00,2025-07-29 07:00:00,,,,2025-07-26,Eunice,Referral,India,,,
CUST_11617,Add_to_Cart,2025-03-16 22:00:00,2025-03-17 06:00:00,,,,,2025-03-14,Alice,Referral,Germany,,,
CUST_11618,Add_to_Cart,2025-07-04 03:00:00,2025-07-04 16:00:00,,,,,2025-07-04,Alice,Social,Kenya,,,
CUST_11619,Checkout,2025-08-03 14:00:00,2025-08-03 23:00:00,2025-08-04 09:00:00,,,,2025-08-03,Daniel,Organic,India,,,
CUST_11620,Add_to_Cart,2025-08-14 07:00:00,2025-08-15 07:00:00,,,,,2025-08-14,Eunice,Paid Ads,Kenya,,,
CUST_11621,Add_to_Cart,2025-06-26 17:00:00,2025-06-26 22:00:00,,,,,2025-06-25,Carol,Organic,Germany,,,
CUST_11622,Checkout,2025-12-15 17:00:00,2025-12-15 20:00:00,2025-12-15 23:00:00,,,,2025-12-15,Daniel,Email,USA,,,
CUST_11623,Checkout,2025-03-14 18:00:00,2025-03-14 22:00:00,2025-03-15 08:00:00,,,,2025-03-12,Carol,Social,Kenya,,,
CUST_11624,Checkout,2025-01-05 13:00:00,2025-01-05 15:00:00,2025-01-05 23:00:00,,,,2025-01-04,Brian,Organic,Kenya,,,
CUST_11625,Checkout,2025-08-20 15:00:00,2025-08-20 16:00:00,2025-08-20 23:00:00,,,,2025-08-20,Brian,Email,UK,,,
CUST_11626,Add_to_Cart,2025-07-23 21:00:00,2025-07-24 06:00:00,,,,,2025-07-23,Eunice,Paid Ads,USA,,,
CUST_11627,Product_View,2025-09-16 17:00:00,,,,,,2025-09-16,Alice,Paid Ads,UK,,,
CUST_11628,Add_to_Cart,2025-12-30 03:00:00,2025-12-30 15:00:00,,,,,2025-12-30,Daniel,Referral,UK,,,
CUST_11629,Product_View,2025-03-25 15:00:00,,,,,,2025-03-25,Daniel,Organic,Kenya,,,
CUST_11630,Purchase,2025-12-20 11:00:00,2025-12-21 02:00:00,2025-12-21 08:00:00,2025-12-21 13:00:00,2025-12-21 13:00:00,2025-12-28 13:00:00,2025-12-19,Brian,Social,UK,493,0.12,433.84
CUST_11631,Product_View,2025-03-21 03:00:00,,,,,,2025-03-21,Daniel,Organic,India,,,
CUST_11632,Product_View,2025-07-21 05:00:00,,,,,,2025-07-20,Daniel,Referral,India,,,
CUST_11633,Checkout,2025-12-24 20:00:00,2025-12-25 10:00:00,2025-12-25 20:00:00,,,,2025-12-23,Alice,Referral,USA,,,
CUST_11634,Product_View,2025-08-28 14:00:00,,,,,,2025-08-28,Daniel,Social,Germany,,,
CUST_11635,Purchase,2025-09-30 05:00:00,2025-10-01 01:00:00,2025-10-01 02:00:00,2025-10-01 06:00:00,2025-10-01 06:00:00,2025-10-07 06:00:00,2025-09-28,Eunice,Email,UK,171,0.24,129.96
CUST_11636,Add_to_Cart,2025-07-17 19:00:00,2025-07-18 00:00:00,,,,,2025-07-16,Alice,Organic,Kenya,,,
CUST_11637,Purchase,2025-07-02 01:00:00,2025-07-03 01:00:00,2025-07-03 06:00:00,2025-07-03 12:00:00,2025-07-03 12:00:00,2025-07-06 12:00:00,2025-07-02,Daniel,Organic,UK,328,0.17,272.24
CUST_11638,Add_to_Cart,2025-10-03 16:00:00,2025-10-03 18:00:00,,,,,2025-10-01,Brian,Paid Ads,UK,,,
CUST_11639,Add_to_Cart,2025-12-07 21:00:00,2025-12-08 05:00:00,,,,,2025-12-07,Alice,Social,USA,,,
CUST_11640,Product_View,2025-06-22 06:00:00,,,,,,2025-06-21,Brian,Referral,UK,,,
CUST_11641,Checkout,2025-08-02 20:00:00,2025-08-03 14:00:00,2025-08-03 22:00:00,,,,2025-08-02,Carol,Paid Ads,Germany,,,
CUST_11642,Purchase,2025-03-16 05:00:00,2025-03-16 20:00:00,2025-03-17 06:00:00,2025-03-17 09:00:00,2025-03-17 09:00:00,2025-03-22 09:00:00,2025-03-14,Daniel,Organic,Germany,165,0.1,148.5
CUST_11643,Checkout,2025-01-17 12:00:00,2025-01-18 04:00:00,2025-01-18 10:00:00,,,,2025-01-17,Brian,Social,USA,,,
CUST_11644,Purchase,2025-05-28 00:00:00,2025-05-28 01:00:00,2025-05-28 11:00:00,2025-05-28 13:00:00,2025-05-28 13:00:00,2025-06-01 13:00:00,2025-05-26,Carol,Social,India,405,0.07,376.65
CUST_11645,Add_to_Cart,2025-09-20 17:00:00,2025-09-20 22:00:00,,,,,2025-09-19,Eunice,Email,Germany,,,
CUST_11646,Purchase,2025-08-09 05:00:00,2025-08-09 06:00:00,2025-08-09 13:00:00,2025-08-09 18:00:00,2025-08-09 18:00:00,2025-08-12 18:00:00,2025-08-08,Eunice,Paid Ads,USA,269,0.2,215.2
CUST_11647,Checkout,2025-04-08 13:00:00,2025-04-09 02:00:00,2025-04-09 05:00:00,,,,2025-04-08,Daniel,Social,UK,,,
CUST_11648,Checkout,2025-10-01 07:00:00,2025-10-01 18:00:00,2025-10-02 03:00:00,,,,2025-09-29,Carol,Email,UK,,,
CUST_11649,Purchase,2025-12-14 22:00:00,2025-12-15 19:00:00,2025-12-15 23:00:00,2025-12-16 04:00:00,2025-12-16 04:00:00,2025-12-21 04:00:00,2025-12-13,Brian,Paid Ads,Germany,53,0.1,47.7
CUST_11650,Add_to_Cart,2025-07-08 21:00:00,2025-07-09 05:00:00,,,,,2025-07-07,Daniel,Social,USA,,,
CUST_11651,Checkout,2025-09-19 11:00:00,2025-09-20 05:00:00,2025-09-20 16:00:00,,,,2025-09-19,Daniel,Organic,Kenya,,,
CUST_11652,Product_View,2025-04-19 23:00:00,,,,,,2025-04-18,Alice,Organic,Kenya,,,
CUST_11653,Purchase,2025-05-18 19:00:00,2025-05-19 15:00:00,2025-05-19 19:00:00,2025-05-19 21:00:00,2025-05-19 21:00:00,2025-05-26 21:00:00,2025-05-17,Carol,Social,USA,361,0.09,328.51
CUST_11654,Add_to_Cart,2025-01-08 17:00:00,2025-01-09 09:00:00,,,,,2025-01-07,Daniel,Email,India,,,
CUST_11655,Checkout,2025-09-27 23:00:00,2025-09-28 03:00:00,2025-09-28 06:00:00,,,,2025-09-26,Brian,Email,UK,,,
CUST_11656,Product_View,2025-12-24 02:00:00,,,,,,2025-12-24,Carol,Organic,UK,,,
CUST_11657,Purchase,2025-12-04 00:00:00,2025-12-04 06:00:00,2025-12-04 10:00:00,2025-12-04 11:00:00,2025-12-04 11:00:00,2025-12-07 11:00:00,2025-12-02,Brian,Social,India,422,0.09,384.02
CUST_11658,Add_to_Cart,2025-01-20 13:00:00,2025-01-21 03:00:00,,,,,2025-01-18,Alice,Referral,UK,,,
CUST_11659,Checkout,2025-06-14 07:00:00,2025-06-14 13:00:00,2025-06-15 00:00:00,,,,2025-06-14,Daniel,Social,Kenya,,,
CUST_11660,Checkout,2025-05-23 08:00:00,2025-05-23 20:00:00,2025-05-24 02:00:00,,,,2025-05-21,Alice,Social,USA,,,
CUST_11661,Add_to_Cart,2025-05-12 09:00:00,2025-05-12 13:00:00,,,,,2025-05-12,Eunice,Social,Germany,,,
CUST_11662,Purchase,2025-02-27 12:00:00,2025-02-28 06:00:00,2025-02-28 18:00:00,2025-02-28 22:00:00,2025-02-28 22:00:00,2025-03-05 22:00:00,2025-02-27,Brian,Referral,Kenya,369,0.18,302.58
CUST_11663,Purchase,2025-05-01 04:00:00,2025-05-02 01:00:00,2025-05-02 12:00:00,2025-05-02 18:00:00,2025-05-02 18:00:00,2025-05-08 18:00:00,2025-05-01,Carol,Email,UK,183,0.04,175.68
CUST_11664,Purchase,2025-12-14 23:00:00,2025-12-15 15:00:00,2025-12-15 23:00:00,2025-12-16 00:00:00,2025-12-16 00:00:00,2025-12-22 00:00:00,2025-12-13,Carol,Referral,Kenya,80,0.09,72.8
CUST_11665,Purchase,2025-10-18 15:00:00,2025-10-19 08:00:00,2025-10-19 13:00:00,2025-10-19 14:00:00,2025-10-19 14:00:00,2025-10-26 14:00:00,2025-10-18,Daniel,Referral,USA,392,0.15,333.2
CUST_11666,Product_View,2025-05-17 14:00:00,,,,,,2025-05-16,Carol,Social,Germany,,,
CUST_11667,Add_to_Cart,2025-10-26 15:00:00,2025-10-26 22:00:00,,,,,2025-10-25,Alice,Paid Ads,USA,,,
CUST_11668,Purchase,2025-07-15 18:00:00,2025-07-16 17:00:00,2025-07-17 04:00:00,2025-07-17 05:00:00,2025-07-17 05:00:00,2025-07-20 05:00:00,2025-07-14,Carol,Social,USA,405,0.17,336.15
CUST_11669,Product_View,2025-10-07 01:00:00,,,,,,2025-10-07,Carol,Social,UK,,,
CUST_11670,Purchase,2025-08-12 20:00:00,2025-08-12 22:00:00,2025-08-13 01:00:00,2025-08-13 03:00:00,2025-08-13 03:00:00,2025-08-16 03:00:00,2025-08-10,Eunice,Referral,USA,74,0.2,59.2
CUST_11671,Purchase,2025-09-04 06:00:00,2025-09-05 06:00:00,2025-09-05 13:00:00,2025-09-05 14:00:00,2025-09-05 14:00:00,2025-09-11 14:00:00,2025-09-02,Brian,Referral,India,97,0.26,71.78
CUST_11672,Add_to_Cart,2025-09-08 07:00:00,2025-09-09 01:00:00,,,,,2025-09-07,Daniel,Organic,UK,,,
CUST_11673,Product_View,2025-02-18 04:00:00,,,,,,2025-02-18,Carol,Paid Ads,UK,,,
CUST_11674,Add_to_Cart,2025-09-24 16:00:00,2025-09-25 13:00:00,,,,,2025-09-23,Carol,Referral,India,,,
CUST_11675,Add_to_Cart,2025-01-27 09:00:00,2025-01-27 16:00:00,,,,,2025-01-25,Eunice,Paid Ads,India,,,
CUST_11676,Product_View,2025-06-01 13:00:00,,,,,,2025-05-30,Alice,Paid Ads,Kenya,,,
CUST_11677,Checkout,2025-03-29 01:00:00,2025-03-29 19:00:00,2025-03-30 00:00:00,,,,2025-03-27,Alice,Organic,UK,,,
CUST_11678,Add_to_Cart,2025-12-29 06:00:00,2025-12-30 06:00:00,,,,,2025-12-29,Eunice,Organic,Kenya,,,
CUST_11679,Purchase,2025-08-08 15:00:00,2025-08-08 23:00:00,2025-08-09 04:00:00,2025-08-09 08:00:00,2025-08-09 08:00:00,2025-08-13 08:00:00,2025-08-07,Eunice,Referral,UK,463,0.26,342.62
CUST_11680,Product_View,2025-06-20 12:00:00,,,,,,2025-06-18,Daniel,Paid Ads,Germany,,,
